id,bedrooms,price,reviews_per_month
11375664,1,13.00,0.15
9602745,1,29.00,1.76
6187858,1,19.00,0.89
15335899,3,110.00,
17740658,3,90.00,3
17772372,2,20.00,
12843699,1,25.00,0.21
13896957,1,40.00,
651603,1,50.00,
14476996,3,55.00,5.55
18073480,1,25.00,
17785445,1,51.00,
15868679,1,22.00,5.41
1003171,1,18.00,0.30
11956508,1,100.00,
17774070,1,42.00,1
7658837,1,35.00,
17106637,1,45.00,
3449770,1,45.00,0.10
4818802,1,15.00,0.22
13009024,1,23.00,0.24
14063867,1,15.00,0.27
16954738,1,30.00,2
17211742,1,18.00,0.65
15001584,1,18.00,
11561425,1,50.00,
16284325,1,28.00,
10490005,1,27.00,0.23
11143294,1,22.00,0.23
18090848,1,20.00,
13820839,1,30.00,0.48
870153,1,85.00,
4189810,1,20.00,0.77
8753400,1,20.00,1.27
16628975,1,18.00,3.46
15055155,2,50.00,1.84
5343327,2,60.00,0.44
8234848,1,21.00,1.10
6234730,1,19.00,0.04
16091851,1,30.00,
7833435,1,20.00,2.16
8627585,1,21.00,0.64
11676766,1,16.00,1.20
16446730,1,21.00,3.33
16184276,1,89.00,0.38
100411,1,60.00,0.28
12971758,2,75.00,0.75
16183918,1,88.00,0.86
16184158,2,99.00,0.73
12341162,1,45.00,0.45
13320774,1,14.00,0.80
8794810,1,24.00,0.15
8711843,3,95.00,2.15
13639349,2,70.00,
13799267,2,65.00,0.37
6588037,1,27.00,0.61
7344150,1,20.00,0.16
15206279,1,32.00,0.82
5966006,1,30.00,
15539547,2,39.00,1.67
11607461,1,579.00,
17543080,1,35.00,
16255539,2,50.00,
16779929,2,54.00,1.71
12132389,1,25.00,
15764754,1,32.00,0.71
6928148,2,55.00,0.62
15935207,1,19.00,1.43
2544640,1,25.00,
1463482,1,59.00,2.07
9153364,1,20.00,0.98
14107434,3,50.00,2.50
14806012,1,25.00,1.01
783647,1,25.00,0.46
14278486,3,100.00,3.84
5725982,1,150.00,0.21
5036526,1,35.00,0.38
14736309,1,25.00,0.18
10762567,1,33.00,2.69
13717362,1,25.00,0.11
17839736,1,707.00,
18007857,1,25.00,
17966558,1,414.00,
4921452,2,39.00,1.87
11571096,1,25.00,0.47
7671492,2,70.00,1.61
5265244,1,32.00,0.10
16974614,1,25.00,1.34
721377,1,50.00,0.23
17990165,2,42.00,
15783473,1,37.00,3.31
13406888,1,22.00,2.49
12827263,1,60.00,0.14
9052971,1,21.00,1.53
5260701,1,75.00,
11028671,1,59.00,2.14
12922309,4,65.00,5.03
6279864,1,40.00,
16989960,4,50.00,
4182457,2,50.00,
17489494,1,50.00,
6386817,1,18.00,0.15
13134188,1,18.00,0.94
9266302,1,35.00,
12275887,0,45.00,1.56
15795938,1,63.00,2.86
9804604,0,100.00,0.53
12852239,1,15.00,2.40
9379434,2,95.00,0.26
13010213,1,20.00,0.18
16473932,2,100.00,1.86
5529425,2,99.00,0.07
8211594,2,130.00,
9446140,1,25.00,1.63
4907031,1,45.00,0.52
12831945,1,15.00,2.95
10604742,3,469.00,
10201154,1,24.00,0.29
16558262,3,70.00,3.43
6771950,2,80.00,0.71
8203469,1,40.00,0.21
10443115,1,24.00,0.22
17652109,2,66.00,
15197149,3,95.00,
6610391,1,25.00,0.86
6872550,3,95.00,0.57
1581523,0,150.00,0.14
10992615,1,35.00,0.09
16279601,4,390.00,0.88
4844079,2,115.00,0.52
17133444,2,90.00,1
12939791,3,200.00,
13137390,2,79.00,
21548,1,55.00,0.13
17889329,1,20.00,
13859359,1,40.00,
6387266,1,18.00,0.34
12842028,1,15.00,2.43
586726,2,80.00,0.71
13429804,1,70.00,0.22
6043569,1,20.00,
431806,1,39.00,1.47
13326571,1,65.00,2.80
12506480,5,300.00,
13555019,1,15.00,0.31
17511097,1,30.00,
8353963,1,80.00,0.43
15557126,1,122.00,
11618535,1,80.00,1.55
5455206,1,35.00,0.59
16064306,0,55.00,
2013367,2,35.00,0.85
16660180,1,20.00,4.50
17937669,2,55.00,1
4175118,1,40.00,
8640018,2,89.00,2.27
10005601,1,20.00,1.36
11577545,1,48.00,0.84
13805573,3,100.00,2.61
336852,1,39.00,4.83
8793972,1,35.00,0.51
2397912,1,24.00,0.47
16026325,1,70.00,2.73
17959345,1,406.00,
12846925,1,15.00,2.42
16792237,1,35.00,1
15232562,1,25.00,2.13
12899194,1,40.00,1.02
13580957,3,100.00,
14018721,1,65.00,
4580539,1,46.00,0.45
4378246,1,32.00,0.14
4684370,1,32.00,0.11
16234394,1,69.00,0.60
13967468,3,200.00,
13982752,1,35.00,
13588821,1,55.00,
17587511,3,100.00,
6247825,0,70.00,0.37
9587175,1,25.00,0.54
17156104,1,25.00,
16139575,2,115.00,
17965378,1,411.00,
17959866,1,404.00,
11275057,1,30.00,1.30
8259324,1,150.00,
7684727,1,35.00,0.35
8538244,1,35.00,0.81
11290145,1,35.00,0.46
17841088,1,706.00,
18059700,1,461.00,
18105783,1,477.00,
15490428,1,45.00,1.73
17962836,1,408.00,
9172195,1,45.00,
17952035,1,412.00,
17605002,1,716.00,
6938282,1,35.00,0.48
6596938,1,95.00,
12808036,2,65.00,2.08
15786648,1,65.00,1.25
17955075,1,405.00,
8677143,3,150.00,
11748140,1,80.00,1.76
13203549,2,100.00,0.77
6412588,1,30.00,
5563493,2,130.00,0.21
17568825,0,60.00,
1044902,1,85.00,
13592285,1,35.00,0.31
17958098,1,406.00,
12980076,1,22.00,0.83
17132948,1,15.00,1.43
6469268,1,30.00,
17958269,1,408.00,
1075230,3,85.00,
10842247,1,50.00,
6469256,1,30.00,
17711325,4,200.00,
13625930,1,35.00,
16152766,1,20.00,0.76
17824570,1,102.00,
8404895,1,39.00,0.95
8648862,1,35.00,0.11
17691864,1,23.00,1
17953974,1,411.00,
12255357,1,35.00,0.18
13390830,1,20.00,
8368543,1,27.00,0.43
3197869,2,63.00,0.26
10437387,3,100.00,1.62
18104804,1,445.00,
13647790,7,750.00,
11648427,1,39.00,0.10
7026968,1,21.00,0.48
16069259,1,119.00,
13289455,1,55.00,0.11
17116966,1,18.00,1.45
17962719,1,403.00,
18060882,1,456.00,
17959684,1,407.00,
11386800,1,25.00,
5977589,1,25.00,2.43
1112289,1,24.00,1.22
18004428,4,168.00,
5976919,1,25.00,2.44
14040803,1,54.00,4.80
15442110,2,79.00,1.20
16343945,2,60.00,3.96
10642583,1,50.00,0.66
11164834,0,45.00,1.37
8082376,1,22.00,0.42
8206538,1,89.00,2.20
9489398,1,30.00,0.92
705261,1,44.00,1.08
10723462,1,54.00,0.44
9589848,1,50.00,0.65
17093822,2,75.00,
13825238,1,30.00,
11644221,2,45.00,0.08
7892237,1,10.00,0.23
7673910,1,60.00,
13932807,1,50.00,
17799818,2,55.00,1
9903465,0,42.00,1.05
12454145,1,49.00,0.84
11647164,3,65.00,5.06
11695163,2,60.00,
6175934,1,30.00,
706835,1,17.00,0.04
16327884,1,20.00,
15752498,1,20.00,
16773267,3,85.00,0.43
9040890,1,35.00,1.25
9599545,2,39.00,0.55
6257288,1,29.00,0.30
17033877,1,54.00,1
15062139,2,63.00,1.02
14503436,1,27.00,
18085799,3,90.00,
8735185,1,25.00,1.78
6436381,1,24.00,0.35
16597606,1,19.00,2.34
16166838,1,25.00,2.14
11615015,1,25.00,
8665492,1,30.00,0.88
7649181,1,40.00,4.03
10082484,2,45.00,1.07
15577292,3,200.00,
13611167,1,35.00,0.52
6564576,3,75.00,
11544990,2,58.00,1.21
16458686,3,65.00,6.00
16360940,1,50.00,2.55
4791617,3,65.00,2.35
13832449,1,25.00,2.97
17664224,0,40.00,
15796518,1,16.00,5.42
1214008,1,17.00,0.55
16296684,1,30.00,
404188,1,18.00,0.54
16663068,0,50.00,
3019886,1,35.00,0.06
17900246,1,299.00,
17276939,2,71.00,
17953975,1,410.00,
6200039,1,70.00,
9088559,1,650.00,
11621570,3,150.00,0.56
1755383,1,40.00,
17952021,1,410.00,
17965377,1,413.00,
7108516,2,90.00,0.33
17277312,5,71.00,
6815205,4,230.00,0.11
13598783,1,42.00,1.38
12128036,1,52.00,0.64
16224754,1,25.00,1.76
17957068,1,407.00,
6034957,1,40.00,
17455814,1,25.00,
12866390,2,72.00,1.15
3134632,1,60.00,0.09
4544440,2,69.00,2.17
17844300,1,712.00,
15656561,2,125.00,
6416512,1,28.00,0.21
18055157,1,30.00,
16224779,1,35.00,1.71
10544134,1,50.00,0.30
6322780,1,40.00,0.20
17961770,1,404.00,
14080135,2,26.00,0.63
15126556,1,25.00,2.60
2080546,1,50.00,
16768677,3,90.00,
16257091,1,40.00,0.65
15531157,1,38.00,
9568177,1,22.00,0.21
9254444,1,16.00,1.06
17617503,1,14.00,
17879833,2,120.00,
14987359,1,26.00,0.15
9085552,1,15.00,0.13
16530751,1,32.00,1.86
10118816,1,40.00,
21853,1,16.00,0.76
13153952,3,90.00,1.53
11956023,1,25.00,0.09
17459196,,14.00,
17965232,1,15.00,
13925701,1,20.00,1.22
6779511,1,43.00,4.60
587878,1,15.00,
693201,1,14.00,
15856891,1,18.00,1.80
9266837,2,50.00,0.12
514917,1,17.00,0.26
473389,3,75.00,0.39
17380851,3,45.00,
5519763,3,89.00,0.63
8788400,1,15.00,0.28
4895782,2,120.00,0.17
11475892,1,35.00,
15504379,1,35.00,0.54
17716790,1,14.00,
4263089,1,30.00,0.25
7865370,2,35.00,0.67
8454874,1,22.00,3.32
16478640,0,40.00,0.62
12726787,1,30.00,0.35
11166173,1,17.00,1.70
17651985,1,25.00,3
12689384,1,23.00,3.80
18082600,1,16.00,
17132303,1,16.00,1
7219514,2,70.00,0.32
12681076,1,35.00,1.25
13755533,1,17.00,2.29
11164692,1,65.00,1.17
9752401,1,12.00,
11564669,1,30.00,0.43
7187817,1,18.00,
12142034,1,20.00,1.25
13724797,1,33.00,0.56
13199132,1,35.00,0.41
16954427,1,35.00,0.61
12808346,1,17.00,0.99
17636859,1,20.00,1
14747068,2,47.00,0.32
7291511,1,25.00,0.05
14826366,2,50.00,0.29
13905674,1,20.00,4.49
9793852,1,66.00,0.80
7214749,1,60.00,1.59
11231309,2,105.00,1.90
12953391,1,29.00,0.11
14213975,1,20.00,0.15
15711041,1,45.00,
6542548,1,23.00,0.75
13776578,1,22.00,0.14
5938004,1,90.00,0.51
17900282,1,40.00,2
11600700,1,35.00,1.87
15786811,1,25.00,
11753638,2,64.00,6.20
17378632,2,20.00,0.73
5954131,2,73.00,4.01
11585178,2,35.00,3.80
16295252,2,40.00,1.19
9268665,1,70.00,0.62
7951539,2,64.00,2.87
5996510,1,25.00,
16254614,2,42.00,2.27
169325,1,20.00,0.57
464912,1,26.00,
10098726,1,22.00,0.74
364154,1,18.00,0.18
7545279,1,12.00,0.54
6723826,1,12.00,0.47
10005860,2,40.00,1.66
5998494,1,19.00,
6758025,1,19.00,0.57
5345573,1,12.00,0.17
437666,1,20.00,0.17
3276743,1,60.00,2.30
6702533,1,20.00,
8098548,1,22.00,1.12
16227589,1,16.00,1.07
14439824,1,60.00,
13434942,2,69.00,2.59
12910968,1,23.00,3.15
892453,1,17.00,0.14
2263645,1,12.00,0.43
16997713,1,25.00,0.57
6720118,2,24.00,2.00
14065306,1,16.00,2.21
17011960,1,32.00,2.90
892774,2,39.00,0.64
3017678,4,60.00,2.76
8225512,2,50.00,9.71
13899378,1,25.00,0.75
12230883,1,25.00,0.62
17599686,1,15.00,
290420,1,20.00,0.51
16310565,1,20.00,2.91
12279689,5,130.00,2.09
14497440,4,150.00,0.13
12329856,0,30.00,0.17
16363458,1,22.00,
6606510,1,12.00,0.37
10795300,2,48.00,
1586115,1,22.00,0.28
11619293,0,50.00,4.92
7651952,1,20.00,0.49
11447156,1,68.00,0.38
437670,1,20.00,0.13
4731487,1,40.00,1.83
8788542,0,49.00,0.28
14890317,1,34.00,1.60
2644193,2,60.00,2.17
15311084,1,25.00,1.77
13949347,1,20.00,0.29
3720888,2,50.00,0.38
2405067,1,42.00,2.11
8772214,1,27.00,8.41
16046882,1,31.00,2.98
7545174,1,12.00,0.30
2218860,1,20.00,0.27
4509891,2,63.00,0.14
15426759,1,22.00,2.74
3421929,1,12.00,0.65
15787492,1,20.00,
7469234,1,39.00,0.10
12708217,0,29.00,0.46
8350653,1,25.00,2.69
17525729,1,11.00,
9646543,2,100.00,0.68
15856309,1,20.00,
7468116,1,35.00,
4847101,1,63.00,0.04
14022862,2,200.00,0.17
13669483,1,65.00,2.44
17956393,1,16.00,
13905353,1,18.00,3.43
17726318,1,20.00,1
12647018,1,20.00,1.34
12904803,1,16.00,
13314171,2,46.00,0.42
6779858,3,38.00,1.06
9800366,3,100.00,1.84
11888792,2,99.00,1.03
5787650,1,28.00,1.53
6666802,1,21.00,
7691488,1,22.00,
948963,1,24.00,2.20
10964822,2,57.00,0.19
9851491,1,70.00,0.43
7174517,1,30.00,0.05
12383948,1,80.00,0.17
16267406,1,20.00,
2033160,1,42.00,0.57
17775400,3,143.00,
15322659,1,20.00,0.41
1854759,1,28.00,0.26
7496237,1,50.00,1.70
6753658,1,17.00,0.52
10766982,0,30.00,
11804962,1,36.00,0.08
5650391,1,12.00,0.37
13388645,1,36.00,4.33
12009265,2,41.00,
13055225,1,28.00,0.28
5650684,1,12.00,0.34
14727317,3,52.00,3.71
15022643,2,85.00,0.41
16692287,1,35.00,
13415859,1,33.00,0.35
16267243,1,40.00,1.76
9941810,1,15.00,0.38
4141781,2,45.00,0.56
17510807,1,15.00,1
12825535,1,22.00,
9547891,1,24.00,5.49
5975073,1,19.00,8.04
5998332,1,19.00,
8858054,1,40.00,0.92
16198054,1,15.00,
12786739,1,35.00,1.34
7186444,1,50.00,0.15
6084543,1,26.00,4.83
15347456,1,25.00,1.53
15935388,2,46.00,0.38
16787301,1,50.00,3.33
17638811,1,14.00,
12329933,2,50.00,0.47
18103263,1,26.00,
6248112,1,35.00,0.30
14229306,2,50.00,
8659526,1,40.00,0.13
16243242,2,50.00,2
14227311,1,20.00,
7346971,1,12.00,0.05
4692629,2,50.00,0.05
16488267,1,18.00,3.46
7313695,1,90.00,1.01
5998651,1,25.00,
15995595,3,60.00,
14521034,3,80.00,
5345635,1,12.00,0.47
5345639,1,12.00,0.25
12030020,1,22.00,1.85
13930695,1,33.00,
16944475,1,20.00,2.45
13896922,1,25.00,0.57
3018510,1,70.00,0.21
13732915,2,48.00,0.11
6720443,2,50.00,8.53
17730364,1,19.00,
568190,1,20.00,2.79
2393322,2,43.00,1.30
14289508,1,20.00,
18023378,1,50.00,
16464086,2,80.00,2.34
5374254,1,30.00,2.99
382411,1,20.00,0.06
12747373,1,15.00,0.17
13320289,1,19.00,0.74
10651585,1,25.00,0.70
12280938,1,16.00,0.19
15786178,1,30.00,
10139078,1,20.00,0.10
17742606,1,20.00,
7110704,2,65.00,0.07
9247023,1,20.00,0.93
13605037,1,19.00,1.81
15241290,2,55.00,
956431,2,55.00,0.44
9247312,1,20.00,0.97
9247362,1,20.00,1.49
18090426,1,33.00,
15209435,2,75.00,
9281034,1,21.00,0.41
15794636,2,95.00,0.24
14688062,1,25.00,0.18
17435676,,27.00,
18056565,1,25.00,
1547100,1,25.00,0.37
14110691,1,25.00,
12822049,1,15.00,4.60
13947129,2,50.00,1.03
15786712,1,35.00,
10678628,1,15.00,1.26
17552070,1,25.00,
14275411,1,22.00,
7061159,1,18.00,0.49
10966162,1,24.00,1.09
15090220,1,22.00,0.16
6154924,1,27.00,
8494396,1,60.00,0.05
11898460,3,70.00,1.11
17889043,1,20.00,
11820688,1,16.00,0.61
11332303,1,17.00,3.70
5009358,1,17.00,
13948065,2,50.00,0.89
8699621,1,20.00,0.19
677013,1,50.00,
15584477,1,15.00,2.47
17743798,1,20.00,
17183767,0,15.00,1.55
605339,1,16.00,1.56
17742143,1,20.00,
13540303,1,17.00,
6633231,3,110.00,1.07
17741587,1,20.00,
17888210,1,20.00,
15742291,4,100.00,2.71
13814147,1,20.00,
4631631,1,20.00,0.72
4138973,1,15.00,0.23
17343206,1,18.00,1.43
2704829,2,69.00,
9247274,1,20.00,1.26
10359897,1,43.00,
10497234,2,50.00,0.69
10881538,1,25.00,0.24
13392463,1,21.00,0.96
8181351,1,30.00,
17892372,4,44.00,
13434093,1,25.00,
15842767,1,16.00,1.29
12627092,1,20.00,0.38
12992434,1,19.00,0.66
16185242,1,30.00,0.88
681973,1,38.00,
17878606,3,50.00,
15493814,2,60.00,3.88
13310604,1,10.00,0.16
10853036,1,18.00,1.89
15718056,1,28.00,0.58
15960337,1,50.00,
8921750,1,19.00,1.70
17842959,1,20.00,3
4686287,1,17.00,1.40
14846899,1,16.00,0.38
16747915,1,12.00,2.50
15705717,1,22.00,0.75
9977208,1,20.00,2.14
10242664,3,89.00,0.79
16990438,1,20.00,0.61
11809379,1,25.00,
10048277,1,25.00,1.93
14840572,1,10.00,0.90
5903209,3,55.00,2.92
13669622,1,25.00,0.48
16971324,1,26.00,2.73
4780178,1,30.00,0.09
11887620,1,10.00,0.08
318826,3,80.00,0.13
11844156,1,15.00,0.55
16748325,1,20.00,3.12
8842361,2,40.00,1.39
13518810,1,17.00,1.15
13614390,2,29.00,0.11
15578903,1,21.00,1.40
6469049,1,35.00,0.05
14823674,1,10.00,0.61
18089768,1,20.00,
12180835,1,17.00,0.68
9423387,1,31.00,5.19
15511249,1,25.00,1
4857495,2,75.00,0.33
4686295,1,17.00,1.41
17235985,1,28.00,
240128,1,25.00,0.99
17740268,1,15.00,2
16249061,1,52.00,0.25
16313004,1,55.00,0.29
12439750,1,20.00,1.63
15788128,1,44.00,2.52
5987757,2,95.00,1.64
9490626,3,70.00,2.09
12245167,1,25.00,0.10
14862474,2,39.00,1.49
16266162,1,25.00,
13389130,1,70.00,
16984047,2,37.00,2.25
17460688,1,94.00,
17959926,3,40.00,
12355134,3,56.00,0.90
9902616,1,20.00,0.06
7213150,1,45.00,0.39
17373852,2,45.00,
16025541,1,59.00,2.16
8065782,1,15.00,3.21
1781640,2,80.00,0.50
16515995,2,80.00,1
15636194,1,28.00,
9274383,2,30.00,1.35
7283030,3,140.00,
3651327,1,30.00,0.21
2864920,1,35.00,0.15
16146747,1,59.00,0.76
8109345,1,20.00,1.20
6051032,2,110.00,
6575326,1,45.00,
3654154,2,70.00,0.24
12206635,0,525.00,
2774760,1,35.00,0.94
12004814,1,48.00,2.09
6579059,1,45.00,
809554,1,20.00,2.15
10799398,1,17.00,1.74
13622671,1,25.00,0.47
12246459,1,28.00,0.12
13762309,2,49.00,0.72
13297877,1,13.00,
17985890,1,45.00,
18098411,1,50.00,
11762436,1,45.00,0.72
12451100,1,15.00,0.76
3603750,2,70.00,0.12
14609108,1,55.00,3.91
17005096,3,222.00,
14061691,1,17.00,2.20
2094755,1,16.00,0.21
3601198,1,75.00,
16077637,1,35.00,0.23
13857625,1,50.00,
12925365,3,39.00,1.03
11002482,3,60.00,
16277866,2,68.00,1.65
11558221,1,20.00,0.94
8773091,2,85.00,1.34
745922,1,18.00,0.59
7840818,1,30.00,0.06
17454237,1,25.00,
17778667,1,13.00,
18039555,1,20.00,
13645994,1,25.00,
16823469,1,20.00,0.81
9319228,1,28.00,
17478354,1,47.00,
17816772,2,50.00,1
241793,2,45.00,0.22
6827442,1,30.00,3.76
1683089,1,21.00,1.61
17900854,1,20.00,
5748366,1,19.00,0.22
2987923,1,25.00,
14588696,1,45.00,1.71
17503925,3,95.00,
17863122,1,60.00,
17665498,3,30.00,
15593453,2,49.00,0.71
3409277,1,34.00,1.20
16876906,1,16.00,4.58
11174075,1,21.00,4.92
16173232,1,19.00,0.39
11413886,1,15.00,2.27
16704358,1,15.00,
10195541,3,46.00,1.33
9837654,1,25.00,0.32
6125776,1,40.00,
17599264,1,14.00,1
11174396,1,18.00,3.74
14724950,1,17.00,4.03
16540919,1,30.00,
16843185,1,15.00,0.86
9600924,2,60.00,2.19
7892437,3,60.00,
13135886,1,18.00,3.41
6909066,1,15.00,1.18
15654963,3,79.00,
1464712,1,57.00,
3163496,3,40.00,2.94
8466968,3,65.00,2.38
6413102,1,20.00,0.33
7705470,3,42.00,1.85
13766976,3,30.00,0.23
855155,1,27.00,0.28
4883127,3,42.00,1.52
17188846,2,18.00,1.54
13027366,1,22.00,0.73
15436525,1,24.00,1.17
16868660,2,19.00,0.44
5528995,1,26.00,3.50
6748030,1,20.00,0.37
15236268,1,20.00,1.03
15138423,1,18.00,1.34
15657388,1,15.00,
4376412,2,59.00,0.64
14851812,2,50.00,0.86
15811958,1,16.00,2.55
17638720,1,15.00,
17878993,1,14.00,
15236083,1,20.00,1.38
7107839,1,30.00,0.39
1172916,1,25.00,0.47
15316088,1,24.00,
17106771,1,20.00,
16809165,1,16.00,1.56
18106938,1,16.00,
14310370,1,17.00,0.99
595055,1,24.00,0.30
13725659,1,35.00,
9172593,1,25.00,0.66
17032306,3,94.00,7.35
10056696,0,23.00,4.38
2788425,1,40.00,1.34
11185674,3,35.00,0.16
7926723,1,50.00,0.57
11686946,3,70.00,0.31
16721134,2,65.00,
14039000,1,19.00,
1429811,1,59.00,0.05
16685459,2,23.00,1.40
892100,1,60.00,1.79
12583366,1,19.00,6.21
11804524,1,80.00,0.16
14915131,1,18.00,
13841899,1,25.00,
8244614,1,25.00,
1811841,2,80.00,0.68
2013712,1,22.00,3.40
17743685,1,21.00,1
6925759,2,69.00,0.20
13332033,1,18.00,1.17
13327356,1,15.00,0.78
12798319,1,19.00,0.10
13950156,1,19.00,0.16
16869068,1,19.00,3.09
16804907,1,25.00,
15495227,1,20.00,
15495427,1,40.00,0.19
16380523,2,34.00,6.76
2192321,1,18.00,0.92
2947570,1,25.00,2.93
3341678,1,21.00,2.20
5045372,3,49.00,4.17
15726431,1,38.00,0.21
1308138,1,32.00,1.31
14510425,1,19.00,
11790020,1,60.00,1.94
14736627,1,25.00,0.71
3037940,1,18.00,1.10
17355355,1,19.00,0.75
17189051,1,19.00,
16204772,1,25.00,
13386682,1,19.00,0.10
5589621,1,20.00,0.31
13910164,0,36.00,4.81
15021813,1,36.00,5.47
18102176,1,99.00,
16545243,1,18.00,0.60
14724262,2,60.00,0.66
3680191,1,20.00,4.66
15014749,1,19.00,
14227233,3,91.00,3.19
6558785,1,20.00,0.36
14356759,1,27.00,3.73
16287504,1,17.00,5.26
6847331,1,16.00,1.02
16717472,1,30.00,3.75
15819905,1,25.00,
11003874,1,18.00,0.36
17958994,1,50.00,
16542972,3,37.00,3.40
12808162,2,80.00,2.14
18031164,1,15.00,
11565835,1,36.00,
16160427,1,16.00,0.62
17619510,2,50.00,3
475105,1,29.00,0.27
6849957,1,16.00,0.64
4566430,1,20.00,2.47
1186878,1,28.00,0.23
7050987,1,15.00,1.18
6592291,1,45.00,
12269003,1,60.00,
9789996,1,26.00,1.98
12502839,1,28.00,0.65
6698120,1,45.00,0.66
10120568,1,20.00,
14347695,1,24.00,3.35
3314617,1,20.00,0.06
12836834,1,18.00,0.98
14416601,1,16.00,
10680552,1,16.00,1.54
4761311,1,17.00,
10981660,1,30.00,0.07
5372821,1,19.00,0.29
16015412,1,42.00,0.62
7688981,1,19.00,0.43
12504137,1,35.00,
9948089,1,19.00,3.09
13126357,1,22.00,0.57
14541338,1,20.00,1.69
14272117,1,22.00,0.14
10764720,1,18.00,0.27
16761273,1,30.00,
6243382,1,14.00,1.45
11946639,1,40.00,0.28
3982780,1,22.00,1.96
15385882,1,24.00,1.99
16432045,2,48.00,
6568756,3,85.00,4.26
16686631,1,30.00,
11515073,1,18.00,0.55
14660403,1,14.00,0.82
17020381,1,15.00,
10693111,1,18.00,
17985486,1,12.00,
15275956,1,24.00,1.82
18093642,0,45.00,
17375296,1,10.00,
15110331,1,25.00,1.91
17469259,2,49.00,3.53
5508219,1,19.00,0.17
17689692,3,60.00,
13589559,1,13.00,0.12
16145917,1,99.00,0.31
14772466,1,25.00,0.16
14215333,1,29.00,0.14
1617709,2,55.00,0.58
14163700,1,20.00,
3827423,1,20.00,0.31
15292093,2,50.00,
14300488,5,338.00,
5600423,1,40.00,0.09
17259098,1,17.00,0.75
5625651,1,45.00,0.17
17683041,1,50.00,
14245609,1,10.00,2.40
14245241,1,12.00,0.84
14211139,1,10.00,1.48
15029823,1,10.00,0.59
11414646,1,17.00,1.49
17459678,1,25.00,
5625793,1,45.00,0.32
12931685,1,20.00,
12959860,1,20.00,
18020525,2,45.00,
16204437,1,14.00,
11672676,1,20.00,0.37
8192177,3,50.00,1.46
716246,1,45.00,
4398316,1,25.00,1.15
14521472,1,29.00,0.33
14262111,1,10.00,1.20
15865350,1,28.00,
13790830,1,40.00,0.27
11673835,1,20.00,0.54
15048977,1,30.00,
8592270,1,20.00,1.25
17245571,1,19.00,0.75
1287567,3,72.00,0.50
15520134,1,10.00,
12505966,1,10.00,
14868437,1,32.00,1.27
14046771,1,29.00,0.47
14822814,1,10.00,0.68
4604854,1,28.00,2.03
13621834,3,60.00,0.10
14244804,1,29.00,1.09
14961050,1,15.00,0.65
16632512,1,50.00,
14319439,1,99.00,0.33
14214995,1,29.00,0.44
13989162,3,18.00,0.11
13639082,1,30.00,0.32
326443,1,35.00,0.04
6024491,1,40.00,0.09
6660948,1,20.00,4.11
7235686,1,30.00,
546724,3,79.00,
14237959,1,29.00,0.95
13908191,1,35.00,1.51
6397577,1,45.00,0.78
9549784,1,25.00,4.71
15082013,1,45.00,
8776371,1,12.00,0.11
17756474,1,40.00,
13772954,1,10.00,0.11
3446903,1,13.00,0.34
5625900,1,45.00,0.21
13681214,1,15.00,
14811421,1,10.00,0.91
12486228,1,34.00,4.32
11605661,1,15.00,3.70
14521875,1,49.00,
15892968,1,22.00,1.24
14245049,1,29.00,
16868812,1,100.00,
10902660,1,16.00,0.82
13726740,1,15.00,0.12
8569806,1,325.00,
7591415,1,30.00,0.31
10050284,1,16.00,1.12
16638175,1,30.00,1.09
7231856,3,60.00,0.79
683969,2,20.00,0.05
16433001,4,120.00,0.54
4188319,3,150.00,1.95
15626967,3,60.00,0.36
9463116,3,250.00,
14324719,1,30.00,0.14
8032220,1,25.00,0.22
1757563,1,59.00,2.48
15475748,1,12.00,0.89
13555923,1,23.00,0.42
16670729,1,20.00,2.86
16203444,1,14.00,
3686364,1,20.00,3.05
1401208,1,15.00,0.39
14142056,1,15.00,0.56
13303506,1,42.00,0.41
5273981,2,70.00,0.65
9763866,1,18.00,1.72
2750174,1,58.00,0.22
1534472,1,18.00,1.49
11690130,1,58.00,0.40
16597669,1,17.00,5.48
4879291,1,60.00,0.87
13677539,1,16.00,1.56
209780,3,85.00,1.29
8170556,1,27.00,0.63
8171650,1,22.00,0.38
17607077,2,20.00,
15320242,1,25.00,1.03
17408438,2,140.00,
11277200,1,23.00,1.53
874496,1,14.00,0.30
17984547,1,47.00,
4944403,2,70.00,0.48
17701134,2,35.00,1
15669048,1,39.00,3.90
17741678,1,10.00,
872263,1,16.00,
17246248,1,19.00,1
10541138,1,20.00,1.43
14107971,1,23.00,1.40
7748488,2,110.00,0.18
17615698,1,12.00,2
13074349,3,85.00,2.75
17427000,3,60.00,
8434431,1,30.00,
12351834,1,23.00,1.90
11761078,1,25.00,
12904164,3,25.00,
15483686,1,52.00,
13384187,2,44.00,0.75
5978094,2,60.00,1.48
145284,1,70.00,0.18
3543110,1,50.00,0.33
15537678,1,15.00,3.08
17628751,,20.00,
18083831,1,25.00,
4927700,1,14.00,1.61
14740834,1,22.00,
9170237,1,70.00,
11847828,1,20.00,0.09
17085737,1,15.00,
2743600,1,38.00,0.19
15281910,1,50.00,0.19
7204642,1,17.00,0.17
3467798,1,15.00,0.09
16945125,2,53.00,
7031649,1,16.00,1.42
18071804,1,15.00,
13257283,1,20.00,3.02
9807907,1,12.00,2.30
13660079,3,35.00,0.22
15336831,1,50.00,2.46
