id,bedrooms,price,reviews_per_month,review_scores_value
6318399,0,698.00,2.25,9
1211241,1,551.00,0.29,9
12195925,1,551.00,1.24,8
11311707,0,659.00,0.79,9
1258580,1,752.00,,
12120563,1,450.00,,
13117821,1,349.00,1,10
13293709,2,892.00,3.39,10
9181343,2,489.00,,
4013895,1,349.00,0.09,10
7767807,0,574.00,2.87,9
13666046,0,1,202.00,3,8
13141739,1,427.00,1,10
132773,2,1,047.00,2.00,9
13584108,1,698.00,,
11399638,3,1,187.00,1.12,9
11765467,0,496.00,5.22,9
14059240,1,403.00,,
13240033,1,597.00,0.79,8
771778,1,1,497.00,0.57,10
1705656,2,1,101.00,1.33,9
8111902,1,954.00,4.18,9
4130509,1,698.00,0.04,8
1459891,3,3,498.00,0.05,10
4818606,3,2,521.00,0.40,9
7767694,0,380.00,2.05,9
2328205,1,776.00,0.39,10
669310,1,853.00,1.81,9
13895318,1,318.00,,
2213514,2,1,202.00,0.70,10
9012876,3,3,498.00,0.13,10
11171450,0,900.00,,
13366891,0,698.00,,
4544099,1,403.00,0.24,9
9651769,1,1,163.00,0.51,9
13518410,1,776.00,2.09,9
9208083,1,853.00,0.59,10
7800578,1,496.00,0.14,8
5291728,1,993.00,0.73,9
9830365,1,310.00,0.13,8
12255201,1,403.00,,
12500946,1,651.00,0.45,10
9961464,2,1,202.00,0.17,6
4571050,2,892.00,4.23,9
9977800,1,318.00,0.13,10
9191321,1,403.00,0.34,8
5111686,1,302.00,2.03,10
163664,2,690.00,2.01,8
13303550,1,651.00,1.33,10
10919302,3,1,474.00,,
2047709,0,752.00,0.13,10
2244283,3,1,156.00,1.86,8
12353222,3,1,008.00,1.88,10
163478,1,1,008.00,2.01,9
6749879,0,419.00,1.17,9
8060874,1,349.00,,
14384751,1,1,652.00,,
11648616,2,651.00,,
2334646,2,892.00,0.14,10
6372897,1,403.00,0.07,10
441393,1,597.00,0.41,9
13466675,1,396.00,,
9174055,1,403.00,0.45,7
13470203,1,124.00,1.28,8
10461004,2,551.00,0.17,10
9468879,0,597.00,0.37,6
10665841,1,993.00,,
10600299,1,791.00,1.44,9
4505441,1,427.00,1.27,9
12255077,2,814.00,,
8242391,1,302.00,0.75,8
7143198,0,558.00,0.73,10
13384628,1,496.00,3,9
8151795,1,799.00,,
6505906,1,946.00,7.06,10
12958563,1,310.00,,
13597534,1,1,861.00,,
12925582,1,582.00,,
8829550,1,1,404.00,0.15,10
8617259,1,737.00,,
12574969,3,1,551.00,,
9960706,1,450.00,,
3549713,1,1,000.00,0.25,9
4258929,2,1,799.00,0.34,10
13499500,1,620.00,,
5376530,1,892.00,,
2522202,2,1,187.00,0.31,9
9337931,1,318.00,0.28,9
10107371,1,527.00,0.94,10
12974508,1,1,497.00,,
4635036,1,450.00,0.39,10
865757,1,776.00,0.12,9
11575165,2,799.00,0.44,10
10172520,1,349.00,1,10
7143094,0,597.00,1.23,10
3304965,3,876.00,2.78,9
12973062,1,605.00,0.61,8
10893326,1,1,179.00,0.97,10
11466758,0,582.00,0.94,9
9698826,0,1,032.00,,
11337078,1,326.00,,
8912226,1,597.00,1.12,10
5504330,1,1,404.00,0.18,10
7847238,1,558.00,0.20,10
13483328,0,853.00,1,8
4043997,0,388.00,2.02,9
7298844,0,690.00,2.48,9
6044433,2,620.00,0.18,8
2046722,2,1,202.00,0.13,9
4078286,0,1,699.00,2.23,9
9992884,2,496.00,,
12057241,0,403.00,1.69,10
11265285,1,752.00,1.19,9
12974027,1,551.00,0.83,10
3274660,1,597.00,0.98,9
11515805,1,178.00,,
7468942,2,752.00,0.10,8
1980699,1,714.00,2.58,9
6273347,1,752.00,0.54,9
13032945,0,326.00,1.33,9
