id,bedrooms,price,reviews_per_month,review_scores_value
9293644,1,106.00,1.24,10
12733753,1,30.00,,
819851,1,27.00,1.86,10
8146758,2,170.00,5.96,9
6770518,1,60.00,0.93,9
13334499,1,35.00,4.85,9
11784027,1,35.00,0.98,8
11374426,3,139.00,2.63,8
6754148,2,140.00,0.49,9
11218236,2,300.00,,
14290789,1,31.00,3.59,8
9785197,1,40.00,,
11341670,1,60.00,4.80,9
12668785,1,60.00,0.86,9
12818648,1,50.00,2.60,9
9588611,1,65.00,0.95,6
5489575,1,30.00,1.45,8
7294855,2,100.00,0.27,10
11521935,1,40.00,5.59,9
3531419,1,36.00,0.33,10
11587490,1,109.00,2.34,9
7229332,1,35.00,3.15,9
5394350,1,69.00,0.05,10
7753641,2,139.00,0.88,9
15191984,1,51.00,1.48,8
11276216,1,300.00,0.11,6
5623724,1,85.00,2.93,9
8605618,2,145.00,1.15,9
15065367,1,45.00,2.23,9
17043395,1,85.00,,
11784482,1,80.00,0.71,9
7213049,2,140.00,4.75,10
13324234,2,170.00,,
9882499,2,119.00,4.74,9
6770636,3,131.00,0.80,10
6988823,3,90.00,0.41,10
6426581,2,162.00,1.34,10
7426003,1,70.00,0.73,10
9785317,1,55.00,0.45,9
9195504,1,89.00,0.57,9
12111849,2,124.00,2.92,9
7204322,1,65.00,1.10,10
3166190,1,60.00,2.06,9
8476672,1,79.00,2.52,9
7327758,1,60.00,,
16068009,1,70.00,,
14356492,1,70.00,4.31,10
8271875,1,50.00,,
16863254,1,60.00,,
8196103,2,175.00,4.42,10
6721508,1,66.00,8.20,10
217084,2,180.00,2.40,9
11508188,1,70.00,1.33,10
3166226,1,60.00,2.47,9
9785384,1,40.00,,
5427245,2,78.00,0.04,10
16224304,2,150.00,5.53,9
11145270,1,28.00,0.76,9
13325585,1,50.00,3.20,7
7868471,1,94.00,0.89,9
3273876,2,200.00,0.15,9
13013058,1,28.00,1.38,5
13029437,2,175.00,3.07,10
16437324,3,146.00,,
13291603,1,47.00,0.49,9
11554911,1,70.00,0.63,9
16093288,0,150.00,,
12219011,1,50.00,3.41,9
7540834,2,156.00,2.45,10
16732281,1,55.00,,
13029494,1,80.00,2.25,10
3149927,1,55.00,1.44,10
14585984,1,82.00,1.30,9
15519871,1,70.00,2.95,9
12980370,2,113.00,0.12,10
13897883,1,80.00,0.29,8
16332827,3,600.00,,
13449411,1,95.00,0.27,10
6164649,4,180.00,0.31,10
2297201,2,150.00,0.21,9
1675425,1,90.00,1.22,9
9146511,2,135.00,4.91,9
7737502,1,60.00,3.57,9
761523,1,119.00,0.64,9
8097974,1,60.00,1.50,10
14415903,1,45.00,2.15,9
14831806,2,80.00,6.79,9
11008032,1,150.00,0.86,8
742656,1,53.00,4.34,9
14864582,1,38.00,1.62,9
7673889,1,69.00,0.37,7
13684551,1,45.00,1.16,10
9359572,1,56.00,0.17,10
7360727,3,160.00,,
6394075,1,79.00,0.05,10
13852040,2,150.00,0.71,10
17092835,3,50.00,,
11833547,2,140.00,5.59,9
13095142,2,145.00,0.12,10
1341478,1,65.00,2.11,9
17223928,2,150.00,,
12407034,1,65.00,0.10,10
11833598,1,85.00,0.83,8
12603653,1,18.00,1.02,9
8835332,1,85.00,0.13,8
16896267,1,50.00,,
11292941,2,185.00,,
16158986,1,75.00,0.63,10
2920718,1,80.00,0.10,9
3592455,2,140.00,2.61,9
16486689,1,43.00,,
7295257,1,55.00,0.94,10
4182308,1,400.00,0.04,8
14438679,1,75.00,6.83,10
4395310,4,300.00,0.35,9
5740595,2,235.00,0.24,9
14504231,1,90.00,5.61,9
2003244,2,150.00,0.55,10
13586740,1,20.00,2.70,7
12554536,1,150.00,5.56,9
7590197,3,140.00,1.67,9
9723026,1,40.00,4.09,9
12357972,3,300.00,,
6117430,1,55.00,3.07,9
6771034,1,14.00,0.30,9
9861180,1,100.00,,
97259,1,65.00,1.62,10
16961905,1,125.00,,
10344510,3,60.00,0.23,
5099864,1,30.00,3.57,10
6164856,1,110.00,0.48,10
4804987,1,130.00,0.74,10
9458052,1,18.00,,
4936060,1,110.00,1.12,9
15241607,1,57.00,1,10
16093578,1,22.00,2.81,10
10719624,1,57.00,1.36,10
11374990,2,123.00,0.31,9
16109967,1,45.00,1,6
17093017,1,45.00,1,10
15683996,2,120.00,4.81,10
16715163,1,20.00,,
12013990,2,180.00,1.15,9
9785774,1,40.00,,
11571615,2,225.00,7.63,9
16257473,2,180.00,0.80,8
8733924,1,100.00,0.44,10
12898773,1,50.00,,
16892665,1,24.00,,
10408377,1,73.00,6.13,9
14520801,1,40.00,2,10
12751334,1,40.00,2.40,8
16994794,1,25.00,,
13980141,1,111.00,2.77,9
11293171,2,88.00,,
13308392,2,180.00,3.29,9
3576308,2,399.00,0.50,9
13013502,2,125.00,0.13,10
14455317,2,160.00,0.18,2
9785878,1,50.00,,
12554772,1,70.00,1.98,9
7541239,1,120.00,4.60,10
14701081,2,130.00,0.41,10
13160975,2,133.00,1.80,8
7590429,1,30.00,0.05,10
13132549,2,250.00,0.33,6
13652520,1,34.00,2.11,9
13357610,2,125.00,2.15,9
13062700,1,235.00,0.41,10
11735591,1,80.00,4.52,10
16388667,1,70.00,,
17027649,0,65.00,1,10
12603971,1,18.00,0.33,9
16159302,1,25.00,1,10
9835087,1,45.00,0.07,
16983050,1,60.00,,
1364560,1,60.00,0.84,9
13304679,3,185.00,0.97,10
13619806,3,265.00,1.71,9
8163935,1,50.00,0.06,
11080303,0,80.00,1.58,9
15127149,1,100.00,2.24,10
13934497,1,65.00,4.67,10
11620981,1,53.00,2.14,9
13881981,1,18.00,0.81,8
15929984,2,155.00,6.49,10
7721603,1,70.00,0.11,9
3854977,1,49.00,1.17,8
10916487,2,150.00,0.08,10
13062789,1,120.00,0.66,8
7892233,1,34.00,1.27,10
11797273,1,80.00,1.66,9
2921112,1,110.00,0.82,10
17109665,1,40.00,,
11562437,1,70.00,1.35,10
13529626,2,200.00,3.41,9
9003802,2,249.00,3.47,9
14107419,1,68.00,1.72,9
7787178,4,150.00,,
17207977,1,70.00,,
13439665,1,60.00,0.18,10
5935770,3,119.00,5.62,9
4788909,1,25.00,0.04,
10543903,1,90.00,,
13914809,1,55.00,3.09,9
6394560,1,90.00,0.31,10
12846102,1,100.00,2.51,8
16093896,2,133.00,1.69,9
5165771,1,70.00,0.69,9
16896719,1,115.00,3,9
14865102,1,40.00,4.01,10
14521063,1,45.00,,
13669072,1,33.00,5.32,9
15995624,1,48.00,0.76,10
2921195,1,99.00,0.25,9
5821170,1,70.00,0.26,8
13079299,1,60.00,0.94,8
15880966,1,28.00,1.65,9
16093963,2,100.00,,
15504138,2,199.00,,
13128489,1,150.00,,
12129038,2,400.00,2.52,10
15281629,3,215.00,,
14050099,1,95.00,0.45,10
6624050,1,90.00,2.07,10
12555070,1,65.00,,
11506495,1,39.00,0.56,9
922432,2,120.00,0.50,9
4216958,2,110.00,7.95,9
15520581,1,60.00,4.51,10
6525773,1,95.00,0.19,10
11752272,4,153.00,0.14,6
15061854,1,60.00,0.23,10
8639320,1,33.00,0.43,10
13931349,2,150.00,4.43,10
16971923,1,55.00,,
17093479,1,49.00,1,10
12604270,1,25.00,0.34,8
13783906,1,85.00,2.99,9
3330898,1,50.00,2.89,9
16962425,1,65.00,,
10410110,2,125.00,0.95,9
11342724,1,60.00,0.26,9
15848325,2,135.00,2.62,9
14914442,1,120.00,4.47,10
9192255,1,57.00,5.99,9
7525262,1,144.00,0.06,
16225168,1,65.00,2.14,7
13108033,2,89.00,7.35,10
17011616,1,120.00,1,10
10572695,1,74.00,0.23,9
15078320,1,55.00,0.82,9
7148456,1,44.00,1.83,9
7132062,0,85.00,3.13,9
10294208,0,65.00,2.86,10
5273761,1,45.00,1.09,9
16978916,1,85.00,,
17093600,1,49.00,,
10048474,1,37.00,0.58,10
14914514,1,70.00,2.34,10
6944932,2,129.00,1.56,9
16307192,2,280.00,,
16644264,1,100.00,1,10
10818556,1,225.00,0.18,8
4068325,2,180.00,2.31,9
12948297,1,60.00,,
16602116,1,93.00,,
6755337,1,45.00,0.05,8
9340244,1,109.00,0.55,10
3757066,1,65.00,0.32,9
13004288,2,80.00,8.92,9
3411757,2,140.00,5.05,9
12227608,2,49.00,2.39,8
6444058,2,200.00,1.40,10
14881821,1,49.00,3.83,9
11719710,1,39.00,1.07,7
6018062,1,49.00,3.66,10
10507307,1,200.00,0.77,9
5887020,4,230.00,0.15,10
1758236,1,58.00,1.99,9
11211533,1,75.00,1.97,10
4281378,1,45.00,2.10,10
14750787,1,39.00,0.61,10
13947980,3,452.00,2.19,10
6090253,1,50.00,0.05,6
14554194,1,150.00,0.71,9
13947990,2,130.00,0.62,10
6001756,1,79.00,0.37,9
7778294,1,45.00,0.42,9
11342941,1,130.00,1.23,9
16012392,1,28.00,,
7591021,1,65.00,,
12670060,2,147.00,1.35,9
6526063,4,140.00,0.10,9
14931057,1,40.00,0.41,9
10327163,1,14.00,,
13341817,1,65.00,0.72,9
14852637,1,80.00,2.92,10
16143492,1,59.00,,
10589309,1,79.00,1.77,8
16913547,1,60.00,,
16733326,0,25.00,,
9312449,1,31.00,3.10,10
13096076,2,125.00,3.59,10
9403551,1,50.00,,
12997781,2,200.00,4.48,9
11439644,2,80.00,0.44,10
15463648,0,79.00,0.75,6
5166238,1,46.00,0.83,9
15144108,1,40.00,3.19,9
12981422,1,75.00,2.56,10
15832260,1,79.00,2.46,10
15472844,1,25.00,1.18,10
2513099,1,40.00,0.81,10
16143572,2,99.00,,
14898365,1,79.00,8.77,10
4445391,1,72.00,1.31,10
6771932,1,14.00,0.39,8
11146465,1,44.00,,
5616591,1,49.00,0.05,6
8292221,1,56.00,2.61,9
5410341,1,120.00,4.38,9
10786026,1,43.00,3.05,9
12915959,1,15.00,1.71,9
15164159,1,90.00,5.52,9
8941099,1,74.00,0.40,9
14928475,1,100.00,5.74,9
5362944,2,180.00,1.93,10
6821142,1,95.00,0.86,9
14800155,0,73.00,3.44,9
12899618,1,59.00,0.41,7
9901340,3,420.00,1.59,10
1873138,2,170.00,3.06,9
11210288,1,35.00,2.95,9
3045596,1,99.00,0.42,9
16880943,2,180.00,3,10
15865137,1,100.00,1.79,9
365854,1,88.00,1.79,8
15095106,1,36.00,2.07,10
9835843,1,55.00,0.79,10
14914868,1,47.00,5.36,9
16668901,1,20.00,,
14353292,2,125.00,2.54,9
7738695,1,62.00,1.84,10
7007416,1,60.00,10.91,9
16307554,2,90.00,1,10
15950739,1,90.00,,
10048879,1,38.00,,
16485950,1,30.00,4.91,10
4789565,0,64.00,5.11,9
12443312,1,60.00,,
6280582,1,120.00,0.50,9
15848841,2,115.00,,
9983368,1,150.00,0.82,10
595320,1,40.00,1.05,9
988565,1,120.00,0.12,10
17290657,2,160.00,,
8033695,1,145.00,1.02,8
15046055,1,56.00,1.17,10
7656864,1,65.00,2.42,10
15324588,1,50.00,5.86,8
8590767,1,99.00,3.33,9
3429827,2,155.00,0.70,9
13374919,2,135.00,1.90,10
15996365,1,65.00,,
13293014,1,24.00,,
6964134,1,52.00,0.71,9
12095056,2,140.00,2.57,9
11783763,1,50.00,,
15701493,1,35.00,0.68,10
12080626,1,175.00,0.82,9
14931440,1,54.00,2.94,9
4740598,2,160.00,1.35,9
14145016,2,91.00,1.78,10
14931451,1,72.00,0.78,9
13473279,1,45.00,,
7600386,1,50.00,0.21,6
11785748,1,100.00,0.09,10
12408345,1,70.00,,
13538844,1,55.00,1.04,9
14403105,2,125.00,3.53,9
12244507,3,250.00,1.05,9
13309475,1,75.00,0.40,9
4757030,1,50.00,0.19,8
14722420,1,38.00,,
12965417,1,26.00,1.51,9
11808346,1,32.00,5.96,8
15472184,1,55.00,,
5314113,3,395.00,0.43,10
2164444,1,74.00,5.26,9
5658183,1,60.00,0.93,9
12768854,1,27.00,0.31,
12981910,1,54.00,4.53,9
15226477,1,120.00,1.02,10
16272999,1,50.00,2.34,10
7345734,2,140.00,5.51,10
9180764,1,83.00,4.34,9
1906221,1,45.00,5.73,10
14121237,1,109.00,,
11654784,2,120.00,2.89,9
16143994,2,140.00,3.55,10
9524878,1,45.00,,
1213378,2,150.00,0.82,9
15881877,1,150.00,0.29,
12965537,2,190.00,1.18,9
6559355,1,38.00,4.87,9
9688735,2,80.00,2.32,9
16766633,1,82.00,,
4970134,2,150.00,3.54,9
13784985,1,60.00,3.62,10
14669504,3,200.00,1.49,9
4307233,1,32.00,0.22,10
1038030,1,49.00,0.12,10
14718669,1,120.00,2.61,10
13276897,1,35.00,,
16697213,1,23.00,,
2987702,2,119.00,3.22,10
14755894,1,60.00,2.24,10
11474674,2,295.00,0.29,9
11785973,1,75.00,0.53,8
11425524,2,128.00,3.41,10
13440759,1,49.00,3.93,10
5461737,2,140.00,2.92,9
6989429,2,105.00,2.70,9
10830806,1,65.00,1,10
14891307,1,50.00,4.45,9
5887717,1,110.00,4.96,9
16586511,2,107.00,,
14766460,1,50.00,0.27,6
8492031,2,160.00,5.14,9
8659405,1,45.00,2.33,9
4724519,1,65.00,1.05,9
4953876,1,60.00,7.01,9
3151628,2,100.00,4.42,9
15292216,1,50.00,4.41,10
15357754,1,106.00,2.48,9
4806423,1,64.00,4.01,9
15374165,1,70.00,,
14309193,1,75.00,0.81,10
8378172,1,89.00,3.50,9
14800738,1,65.00,1.07,8
6729357,1,100.00,1.61,9
13493659,1,45.00,5.73,9
11655016,2,132.00,0.50,9
12932975,1,52.00,1.66,9
939866,2,170.00,2.35,10
5166950,1,100.00,4.38,10
9885576,1,55.00,0.58,7
11769710,1,48.00,7.28,10
16439177,1,65.00,2.63,9
7247683,1,99.00,8.53,10
7706510,1,110.00,,
17020140,2,165.00,,
15193997,1,48.00,5.15,10
14551512,1,65.00,1.62,10
4953983,1,49.00,4.78,10
5209247,1,35.00,1.88,9
13711690,5,220.00,,
10131392,1,40.00,,
13490110,1,74.00,2.25,10
10940063,3,119.00,3.11,10
6739022,1,60.00,0.06,10
15980493,2,93.00,,
12552018,1,120.00,,
10456737,1,73.00,4.62,9
16991227,0,60.00,,
2922472,1,126.00,0.07,4
10081144,1,90.00,3.50,9
14438057,2,380.00,1.95,10
9443332,2,208.00,0.14,9
8378373,1,37.00,0.58,9
10098710,1,60.00,,
16373793,1,175.00,1.22,10
3413993,1,30.00,4.57,10
12131331,1,75.00,1.42,9
5530628,1,90.00,1.22,9
10377242,1,52.00,2.73,10
9017381,1,75.00,0.38,10
7657523,1,55.00,0.45,9
13735979,2,250.00,0.16,10
4216882,2,95.00,0.87,9
7936054,1,55.00,0.80,9
1447994,1,75.00,0.12,10
13801533,1,70.00,1.75,9
11018984,1,75.00,2.23,10
5394102,2,180.00,2.16,9
6789202,1,95.00,0.88,9
17307735,1,200.00,,
11114589,2,81.00,0.30,9
13430459,1,53.00,2.64,9
7715588,2,100.00,3.63,9
14298922,1,37.00,0.33,10
13260909,2,180.00,,
6674542,1,50.00,,
8493145,1,65.00,5.76,9
7542897,1,150.00,1.24,9
759904,2,169.00,2.27,9
13555831,2,150.00,3.75,9
9503764,2,110.00,,
13995712,0,64.00,1.17,10
14571650,1,73.00,0.49,9
9459856,1,79.00,,
14882964,1,155.00,0.73,10
12048523,1,150.00,1.96,9
5522457,1,60.00,0.04,10
7954546,2,120.00,9.12,9
12490892,1,120.00,4.33,9
15145120,1,40.00,4.10,9
14719148,2,91.00,1.80,9
12359848,1,145.00,0.50,8
333950,1,73.00,2.62,9
15177904,1,80.00,0.67,10
15866039,2,250.00,,
9083050,2,110.00,4.94,10
9410745,1,50.00,0.07,10
5855410,2,250.00,0.73,9
16308413,3,150.00,,
5167294,2,92.00,0.32,10
14866623,3,344.00,0.23,8
9504671,1,60.00,5.15,9
2562249,1,66.00,0.31,10
12982470,1,105.00,4.77,9
6953188,3,380.00,0.31,9
5609704,1,53.00,0.28,9
11770058,2,175.00,7.66,10
386088,1,99.00,0.04,10
3102949,1,189.00,1.00,9
7395563,1,17.00,0.57,9
11475193,1,49.00,3.26,9
3463444,1,30.00,,
15014173,1,46.00,0.20,10
6478206,1,85.00,2.91,10
14333414,3,180.00,0.57,10
14817691,2,110.00,3.84,9
6923333,1,90.00,,
3692952,3,145.00,1.30,9
15939992,1,85.00,1.25,10
3430811,1,52.00,0.61,10
15276458,1,80.00,0.46,10
2415015,2,175.00,0.08,10
5183915,1,55.00,0.32,9
13146534,1,48.00,6.02,10
13703609,1,90.00,2.01,8
16213321,1,80.00,,
14801341,0,70.00,2.51,8
10983874,1,53.00,0.44,8
15243711,1,50.00,5.37,9
13919766,1,57.00,0.43,9
3021251,2,298.00,0.70,9
7455821,1,70.00,0.22,10
14686670,2,200.00,3.77,10
13638091,1,45.00,7.06,10
13621722,2,130.00,0.43,10
16871162,1,50.00,2,8
11737563,2,90.00,3.86,10
9542104,2,107.00,3.57,8
11278756,1,95.00,6.21,10
2480617,1,179.00,0.21,
4382103,4,230.00,0.19,10
9345510,1,100.00,2.82,9
4381150,1,89.00,2.44,9
6003187,1,80.00,1.40,8
9804291,2,195.00,0.58,10
14783943,1,130.00,0.59,10
8537175,1,58.00,,
6797941,1,28.00,,
12516750,1,100.00,,
15204058,1,85.00,3.67,9
9141999,2,140.00,0.07,6
1053992,2,147.00,,
13909717,1,130.00,0.41,9
12730068,1,56.00,0.13,10
15056586,2,139.00,5.07,9
6241997,1,69.00,0.44,9
1605305,2,218.00,1.26,9
14241419,1,47.00,4.01,8
13631175,1,95.00,0.38,10
16809676,1,99.00,4,9
16694982,2,100.00,2,10
13025226,1,95.00,1.63,10
9223877,0,89.00,1.33,8
6127298,1,48.00,0.47,9
14466747,2,120.00,1.12,9
3227315,1,55.00,2.68,9
14188216,2,150.00,0.44,9
13401786,1,79.00,,
7083294,1,100.00,0.05,6
13958814,0,95.00,7.53,9
7880361,1,45.00,1.29,9
15351473,1,128.00,2.16,8
6567195,2,300.00,1.17,9
4278898,1,250.00,,
13530393,1,85.00,4.89,10
13089327,3,140.00,,
17268386,1,53.00,,
15908501,2,103.00,2.69,9
15217948,1,45.00,0.70,10
883803,1,70.00,0.23,9
3882631,1,109.00,1.94,9
16826000,2,110.00,1,10
8863371,1,85.00,0.81,9
17137292,1,55.00,1,10
14158442,1,60.00,3.51,8
16023172,1,35.00,0.72,10
6356614,1,78.00,,
6004665,1,85.00,3.72,9
16383604,2,150.00,5.85,10
2440812,1,58.00,2.18,9
12516988,0,73.00,,
5504623,1,90.00,0.47,9
15729172,1,48.00,2.53,10
4275814,1,140.00,0.87,10
14040666,1,70.00,3.80,9
6930023,1,60.00,,
13745745,1,49.00,2.28,8
163398,1,90.00,0.72,10
5783044,1,56.00,6.44,9
15040080,1,50.00,0.63,10
16858715,0,85.00,,
13263763,1,85.00,,
13712975,1,25.00,,
12598843,1,130.00,2.95,10
4953346,1,70.00,6.61,10
15236672,1,95.00,3.64,9
14084939,1,45.00,1.66,8
1244710,2,122.00,1.39,9
6130269,1,65.00,1.01,9
278064,1,130.00,,
7634483,1,85.00,,
15662629,0,75.00,4.29,9
16809513,1,50.00,,
7749107,2,130.00,5.82,9
11635249,1,50.00,1.25,9
14532131,1,95.00,0.53,10
165828,1,150.00,0.29,9
9911827,1,16.00,0.34,9
16015277,1,120.00,3.30,10
15695376,0,75.00,3.14,9
14958082,1,80.00,2.42,9
11451909,1,45.00,0.15,8
4423190,3,400.00,,
7290341,2,140.00,7.20,8
15451476,1,60.00,1.09,10
5307883,1,64.00,4.67,9
10337788,2,83.00,0.33,10
11730858,1,56.00,0.20,8
14106112,2,160.00,,
16449017,1,120.00,,
10305007,1,125.00,2.76,9
16203248,2,97.00,,
14056945,1,30.00,,
13712870,1,105.00,6.03,9
15515113,1,34.00,4.46,10
15624786,1,85.00,,
3456476,1,60.00,0.83,9
12549588,2,150.00,1.90,9
5897682,1,80.00,0.91,9
13893083,1,54.00,2.70,9
13450711,1,100.00,2.05,9
15236574,1,30.00,1.02,7
8011178,3,184.00,9.34,10
7355856,1,60.00,0.10,8
5307808,1,75.00,3.71,9
10354125,1,10.00,,
14138826,1,80.00,,
5864884,1,35.00,1.50,10
14202102,1,90.00,3.00,10
13729697,1,70.00,0.62,8
5897656,1,95.00,0.90,9
11746723,2,99.00,4.02,9
8571353,4,550.00,0.09,10
12604601,2,110.00,0.82,9
15924316,2,220.00,4.53,9
10779745,1,107.00,,
16235611,3,99.00,2,10
6798378,1,99.00,4.15,9
5520465,3,235.00,0.70,9
16645210,2,750.00,,
16858195,1,89.00,1,8
6585417,1,45.00,1.28,9
11516998,1,77.00,2.50,10
11828276,2,180.00,4.05,9
15662149,0,70.00,2.86,8
16333891,1,106.00,7.94,10
14867706,1,95.00,3.41,9
7683106,1,120.00,3.25,9
4652085,1,65.00,0.08,9
3947536,1,65.00,2.76,10
8014338,1,30.00,4.27,8
16251955,2,100.00,,
12925974,1,150.00,5.14,9
3947526,1,40.00,2.48,10
7158785,2,175.00,4.75,10
7830561,1,65.00,1.21,9
10559322,3,200.00,1.57,9
7846923,1,50.00,2.64,10
1735698,3,379.00,0.95,9
16858143,1,73.00,3,10
998407,1,25.00,2.17,9
11353114,1,25.00,0.08,6
13683204,4,300.00,,
3767317,3,110.00,0.11,9
7601141,2,94.00,3.39,9
10484716,2,199.00,4.95,10
5442043,1,45.00,4.05,9
6142988,1,70.00,1.19,10
14793738,1,95.00,1.21,9
2283713,1,50.00,3.20,9
5635049,1,56.00,3.48,9
8305645,2,124.00,3.89,8
14367732,1,89.00,5.21,10
9665531,3,225.00,,
6880202,0,95.00,4.24,9
2620389,1,38.00,0.99,8
5651400,1,85.00,2.31,9
17071083,1,56.00,,
13341861,1,47.00,0.64,9
12811219,2,160.00,0.56,9
9276206,2,71.00,2.82,9
17284055,2,600.00,,
15498190,1,73.00,1.08,8
5553068,1,48.00,2.87,9
13794228,1,81.00,2.58,9
14220221,1,25.00,2.47,9
14924725,1,80.00,,
621485,2,140.00,0.31,8
16648691,1,50.00,,
15416221,2,150.00,5.85,10
3242870,2,127.00,3.32,9
16323740,1,55.00,1.61,10
2685836,1,56.00,1.00,9
15408901,1,33.00,5.28,9
11056281,1,42.00,,
5176211,3,220.00,3.55,9
14357597,1,65.00,3.44,10
15268744,1,32.00,0.90,10
14007162,1,57.00,3.98,9
8443030,2,150.00,0.88,10
16268167,3,100.00,,
13892471,1,50.00,2.33,9
17218436,4,440.00,,
6372225,1,85.00,0.99,10
14744441,1,55.00,0.95,10
9517919,1,75.00,5.68,9
10206037,2,130.00,6.06,9
14383958,2,145.00,7.15,9
7814088,1,70.00,3.41,10
16081960,1,30.00,,
6765402,1,150.00,2.62,10
13974379,1,80.00,1.42,9
6957045,3,149.00,3.92,10
11239406,2,127.00,6.78,8
3604440,3,219.00,3.35,9
9207807,1,109.00,1.10,9
15269874,1,61.00,5.51,9
17154041,1,200.00,,
13407828,0,70.00,1.11,10
13811690,1,80.00,0.15,10
17154035,1,600.00,,
13271001,1,40.00,4.38,10
901088,1,150.00,1.44,9
4095938,1,40.00,2.31,9
14548962,1,110.00,2.16,10
5373926,3,30.00,,
14065659,2,100.00,0.14,
13762517,1,50.00,1.47,9
16801786,1,55.00,2,10
16285663,1,39.00,2.83,9
11419583,1,80.00,4.79,9
16424953,1,45.00,,
3604420,1,130.00,0.16,9
13565880,3,250.00,1.08,9
3424133,1,95.00,6.22,10
8306613,1,99.00,0.64,9
5122717,1,110.00,1.18,9
7042376,2,90.00,0.94,8
4554669,2,230.00,1.42,9
15925172,1,40.00,,
12804090,2,100.00,1.35,8
2490267,1,43.00,3.65,10
5865370,1,130.00,3.11,9
9535398,2,165.00,1.41,8
7864232,1,145.00,,
14122911,1,45.00,3.61,8
12959649,1,68.00,1.94,10
14122917,2,110.00,0.15,10
3374950,1,54.00,6.23,9
7831456,2,130.00,0.40,9
6668176,1,50.00,1.84,9
13145411,1,48.00,,
1245040,2,120.00,2.56,9
14384909,2,160.00,4.05,9
7192462,2,200.00,1.34,9
16187276,2,85.00,,
3882809,1,65.00,5.66,9
13829328,1,125.00,0.39,8
1322440,1,22.00,,
9092972,2,200.00,0.85,9
7741417,2,250.00,0.33,8
12042083,2,120.00,4.29,9
13696885,1,50.00,0.32,10
7129746,1,130.00,0.31,9
4685671,1,90.00,0.57,10
5799774,1,119.00,0.55,8
6680983,1,70.00,3.46,10
13860697,2,102.00,0.27,
10878774,1,30.00,7.28,8
3096382,2,170.00,2.27,9
11878223,1,45.00,4.42,10
17235808,1,50.00,,
17186647,0,800.00,,
13680470,1,79.00,0.50,9
6671163,1,52.00,1.31,8
5439302,1,40.00,0.83,9
17137491,1,125.00,,
12358133,1,70.00,0.10,8
4669197,1,60.00,3.43,9
12205880,1,50.00,1.72,10
14925615,1,48.00,0.18,
13385525,4,295.00,0.63,9
5308170,1,67.00,3.58,9
8748836,1,53.00,0.21,10
9666343,1,125.00,0.07,10
17025441,2,147.00,,
8191759,1,25.00,1.51,9
6684451,1,70.00,,
1064692,1,53.00,1.53,9
16662299,1,18.00,1,8
4243199,1,45.00,1.29,10
11403015,1,150.00,0.37,9
8797939,1,80.00,2.09,9
4554497,2,250.00,0.09,9
2965206,1,40.00,1.29,10
6814536,1,45.00,4.55,9
15367014,1,189.00,0.54,10
5815123,1,50.00,1.66,9
12341187,3,550.00,0.38,9
4428939,1,47.00,2.90,8
12909401,1,38.00,2.83,8
14606138,2,99.00,,
11859084,1,76.00,3.56,9
15694673,1,99.00,,
1325854,1,72.00,3.20,9
12794692,3,150.00,3.16,8
7524392,2,182.00,3.84,10
3402185,1,89.00,4.26,9
14727905,1,55.00,4.07,9
13184081,1,26.00,2.26,9
16929385,1,90.00,,
13433551,1,123.00,5.47,10
10435276,3,150.00,3.11,9
11041470,0,80.00,7.21,9
14924510,1,30.00,0.58,10
8731351,2,140.00,0.36,10
7109346,1,47.00,,
13691342,1,80.00,1.83,9
13297012,1,50.00,2.20,8
11369169,1,150.00,0.57,9
13712072,3,160.00,,
14629568,2,166.00,4.72,9
16793376,2,65.00,,
6929078,1,79.00,1.96,9
13007538,2,150.00,0.22,10
14940846,2,320.00,3.53,9
16530096,1,100.00,,
10828456,2,145.00,4.74,10
10992300,1,75.00,,
13220523,1,55.00,,
17267369,1,45.00,,
17093745,1,50.00,,
15678118,1,35.00,0.79,10
15235749,2,150.00,0.65,9
526767,0,140.00,5.51,10
10926750,2,210.00,0.97,9
6290081,3,395.00,0.86,10
15630107,3,200.00,0.63,10
10680996,4,98.00,,
11702869,3,200.00,2.41,9
4946581,1,32.00,0.16,7
1735302,3,379.00,0.75,9
16738755,1,90.00,,
17267335,3,900.00,,
6542440,1,55.00,2.46,9
17300101,1,110.00,,
9730671,1,92.00,2.95,10
9976440,1,59.00,1.98,8
16333424,2,160.00,,
12958313,1,80.00,3.30,9
8370768,1,50.00,3.92,10
7567974,1,70.00,1.04,10
8321636,2,129.00,0.18,9
7862860,0,58.00,3.47,10
14383709,2,180.00,1.01,10
6217485,2,99.00,3.23,9
13711962,2,168.00,0.67,10
15448667,1,80.00,0.70,9
315833,2,160.00,1.13,8
13236822,1,80.00,,
2196940,1,49.00,3.34,9
12978613,1,55.00,3.43,10
2992567,1,55.00,0.04,10
9730632,1,100.00,0.21,10
15366730,3,199.00,,
17021508,1,46.00,,
9124423,1,80.00,,
13433404,2,85.00,0.26,9
10058285,1,55.00,2.25,8
13662778,4,250.00,,
4291080,0,98.00,3.38,9
9401760,4,298.00,0.87,9
17119798,2,287.00,,
6583659,1,45.00,0.41,7
575339,1,50.00,,
10959386,3,345.00,,
3449973,3,250.00,0.22,9
15514128,1,40.00,6.15,9
17218071,3,600.00,,
16775695,1,65.00,,
13767766,1,29.00,7.20,8
522667,1,110.00,3.28,9
3045892,1,80.00,0.06,8
15710720,1,50.00,0.99,10
