id,bedrooms,price,number_of_reviews
13169181,1,95.00,25
19460590,1,99.00,0
1109388,1,40.00,97
18344824,1,52.00,21
11791225,1,50.00,1
20115294,1,900.00,0
9759181,2,159.00,0
16838085,1,95.00,0
4379181,1,45.00,142
8646618,1,72.00,110
2287888,1,80.00,12
19474100,1,60.00,1
19589726,1,110.00,5
15066761,1,85.00,3
1763209,1,79.00,91
20309774,3,150.00,7
582372,1,69.00,23
20832768,1,179.00,0
13623747,0,125.00,5
9495502,1,210.00,0
7791224,1,50.00,109
16374819,2,225.00,1
7397649,1,125.00,0
4841257,1,70.00,5
14932920,1,65.00,0
2087663,1,130.00,0
6478995,1,50.00,116
20634283,1,50.00,0
12310411,1,38.00,11
1300216,1,115.00,29
15390431,0,99.00,2
19847087,1,95.00,8
8442642,1,109.00,2
8507643,1,110.00,5
1953928,2,150.00,59
8507219,1,80.00,22
12824752,0,99.00,15
12833275,1,67.00,2
17682843,1,60.00,53
18599814,4,220.00,26
7261121,1,36.00,0
7325889,1,60.00,77
63360,1,99.00,318
14371812,1,46.00,0
12307040,1,120.00,49
2738669,1,65.00,87
771625,1,85.00,35
17417489,1,110.00,4
8111321,1,70.00,7
13223095,1,65.00,28
115748,1,113.00,28
16368541,1,119.00,0
12176874,0,100.00,61
15703117,1,110.00,56
1428371,1,75.00,0
18858761,1,125.00,17
7979433,1,100.00,2
18858385,1,55.00,21
1687108,1,70.00,27
14139948,1,90.00,0
20167454,1,165.00,3
506527,2,185.00,17
9551158,1,120.00,2
16206383,1,50.00,5
20166475,1,49.00,5
3912900,1,95.00,2
13612947,2,150.00,0
242479,1,69.00,33
19640552,1,150.00,1
18722146,1,45.00,2
4566989,1,98.00,24
18459182,1,70.00,0
895447,1,85.00,0
895445,1,77.00,0
9939262,1,120.00,0
4518242,0,80.00,3
7972825,1,100.00,4
16097979,1,110.00,2
8234510,1,140.00,2
20213973,1,60.00,6
3950114,1,90.00,4
10001022,1,105.00,0
9674453,3,239.00,5
7970110,1,75.00,0
17013882,1,65.00,15
16204969,1,80.00,2
7663262,0,65.00,0
4822948,1,100.00,3
4037522,1,85.00,13
8908388,1,70.00,0
1937761,2,198.00,56
12357576,3,218.00,13
8622301,1,120.00,118
6000709,1,58.00,1
20693444,1,80.00,2
13863230,1,110.00,0
19565622,1,90.00,1
16616410,1,69.00,0
18057259,1,125.00,0
6002382,1,60.00,0
2458811,1,83.00,0
715615,1,56.00,123
15789023,1,59.00,0
19432208,1,80.00,1
2065101,1,35.00,0
20349619,1,45.00,0
1016004,1,38.00,76
17792856,1,53.00,8
5892733,1,57.00,2
12025168,1,75.00,18
19103027,1,55.00,0
20283488,1,160.00,0
15958090,0,74.00,2
20834827,1,105.00,0
7174897,1,67.00,37
21068507,1,85.00,0
15432264,2,170.00,4
11987376,1,200.00,0
5470363,1,55.00,0
19102698,1,55.00,4
15301517,1,49.00,46
9533144,2,280.00,0
620214,1,175.00,0
13859196,1,30.00,55
1145088,1,39.00,12
12417189,1,70.00,18
17266105,1,42.00,28
19493897,1,38.00,1
14251832,1,50.00,0
8844402,1,88.00,38
11921509,1,130.00,6
19624495,1,98.00,7
20804915,1,74.00,3
18444334,1,37.00,5
94035,1,80.00,10
7727061,1,49.00,130
14608350,1,40.00,13
13821190,1,55.00,28
20541892,1,250.00,0
7827817,2,101.00,114
14868703,1,65.00,16
11890882,1,50.00,1
7827616,1,50.00,1
13987933,1,58.00,30
5991556,1,110.00,24
5991511,1,84.00,0
18181087,1,74.00,27
11627479,1,55.00,2
9792440,2,85.00,0
17251611,1,40.00,1
1535590,1,58.00,114
8612715,1,70.00,1
