id,bedrooms,price,number_of_reviews
15954339,1,70.00,8
6988749,1,71.00,0
7567708,0,76.00,0
3582308,1,56.00,48
12121821,0,40.00,5
13052031,1,60.00,4
11842879,1,80.00,7
13945514,0,60.00,17
15870255,1,90.00,1
7464331,1,60.00,2
11128875,0,51.00,15
11522022,5,550.00,18
13874728,2,99.00,0
816124,1,89.00,43
16248354,1,160.00,0
7569481,1,57.00,0
13275499,2,95.00,0
8246324,0,35.00,67
12276962,1,75.00,0
13893099,0,130.00,43
6803644,1,72.00,0
12742090,1,70.00,11
7091507,1,90.00,7
13484212,1,100.00,0
8232541,1,37.00,40
14218564,0,55.00,0
17665357,0,45.00,0
8251330,0,35.00,40
10064047,1,40.00,0
17884763,1,50.00,0
16203225,1,37.00,2
7072182,1,40.00,5
12109278,2,250.00,0
7184403,1,40.00,1
10561174,0,40.00,6
15778947,1,59.00,24
14177223,1,80.00,1
6247627,0,60.00,2
4421502,1,95.00,0
16377322,1,135.00,2
7327370,1,60.00,7
1820593,2,125.00,59
15780699,1,60.00,5
13622725,0,35.00,1
3118766,2,100.00,0
9113929,1,60.00,9
15575632,0,120.00,1
16154911,0,45.00,13
14366003,0,60.00,2
16379440,1,49.00,2
13792329,1,56.00,0
12597392,2,100.00,0
17496795,0,48.00,4
10052408,1,60.00,1
13493727,1,60.00,1
10067185,1,100.00,33
4847486,0,45.00,142
6366915,1,45.00,7
1070348,1,40.00,39
18005126,1,69.00,0
13455017,1,53.00,14
15447310,2,250.00,10
9054175,0,45.00,51
9186615,1,28.00,2
14101459,1,30.00,6
4707472,1,60.00,36
9285738,0,42.00,0
13243999,1,40.00,8
16697647,1,70.00,1
13596206,1,55.00,4
12661613,1,80.00,4
10743804,1,29.00,47
13364893,2,95.00,1
12803735,0,45.00,16
15658987,1,35.00,2
14803697,1,80.00,0
8249926,0,40.00,21
11170784,1,57.00,0
17774060,1,45.00,0
13309438,1,32.00,7
10505390,1,65.00,2
15006534,2,75.00,12
14677093,1,65.00,2
13383387,1,60.00,0
6805509,1,85.00,0
17501503,0,45.00,0
14326733,0,49.00,4
15460404,1,29.00,0
17948425,1,75.00,0
3128707,1,125.00,6
13097292,1,60.00,9
11299426,0,39.00,9
7626259,1,55.00,0
1302451,1,35.00,14
7087551,1,35.00,0
17327101,1,50.00,2
7049083,0,65.00,0
1361865,1,54.00,30
16867031,1,70.00,0
14370106,1,90.00,0
1376716,1,60.00,1
16525319,0,35.00,1
5067979,1,75.00,0
10973049,1,42.00,33
7552501,1,58.00,4
13286601,1,150.00,0
14056174,1,100.00,1
13784844,2,80.00,0
16681367,1,117.00,4
4818534,1,110.00,0
13357386,1,55.00,2
14125446,1,200.00,0
15544409,1,69.00,0
13550684,1,51.00,13
13185187,1,80.00,7
17003238,3,500.00,0
1616591,1,80.00,13
13711158,2,90.00,4
11384867,1,35.00,13
17822307,2,110.00,0
2074966,1,65.00,42
18030997,1,49.00,0
1379544,1,77.00,0
1427825,1,55.00,136
14721703,1,95.00,0
17810740,3,200.00,0
13695178,1,22.00,0
4239122,1,85.00,0
5811594,1,100.00,0
16631465,0,43.00,1
10337664,1,60.00,0
3549658,0,60.00,25
18029392,0,70.00,0
7507185,1,44.00,5
17595996,0,55.00,1
5345223,0,69.00,3
7577629,1,35.00,11
5181062,0,50.00,2
6764631,1,45.00,0
14200726,1,55.00,2
17421139,1,59.00,0
17648624,0,54.00,2
17149380,2,50.00,4
9467830,1,70.00,1
7283168,2,85.00,0
4467154,1,90.00,0
15156576,1,69.00,5
868463,1,39.00,18
11259899,1,39.00,2
13945467,1,115.00,15
