id,bedrooms,price,number_of_reviews
12699587,1,89.00,9
5507012,1,50.00,19
15779781,0,75.00,6
3327938,1,42.00,24
9586615,1,40.00,63
14895048,1,115.00,18
7807303,2,140.00,107
13797327,1,79.00,2
15452114,2,180.00,1
1411019,1,89.00,44
16433489,1,88.00,2
17188844,1,37.00,0
10611708,1,70.00,10
15402995,1,140.00,0
3114981,1,50.00,44
15292073,1,90.00,1
14354424,1,45.00,9
13993986,1,26.00,3
13833899,1,49.00,14
16648198,1,40.00,0
6653964,1,69.00,10
10569766,4,210.00,2
3180579,1,70.00,48
11946035,1,50.00,1
13617211,2,70.00,5
10881092,1,70.00,6
14207048,1,17.00,0
11110458,2,150.00,70
11274319,1,80.00,0
17008722,1,120.00,0
11782221,3,159.00,15
13797447,2,133.00,26
13812067,1,75.00,7
7052192,2,120.00,58
13470735,1,20.00,4
14469216,1,49.00,15
12339299,1,50.00,0
16582760,1,55.00,7
13404267,1,85.00,26
1296492,1,48.00,48
13238633,3,120.00,13
9914481,1,45.00,41
13215294,1,89.00,13
4456810,1,48.00,3
11671232,1,130.00,0
14534791,1,42.00,2
12142737,2,225.00,4
910621,1,55.00,19
13748376,1,80.00,21
12060826,2,110.00,30
11201562,1,78.00,24
5392522,2,85.00,106
13568163,3,300.00,46
15157421,2,80.00,2
11933384,1,38.00,0
12126387,1,55.00,6
13191350,1,45.00,1
6375611,3,270.00,6
8226976,1,29.00,135
5508129,2,100.00,8
11831510,1,123.00,23
1804494,2,90.00,54
6526670,1,36.00,1
14665958,1,70.00,16
5605620,3,111.00,11
3295492,1,28.00,16
15838921,1,45.00,2
15417729,1,55.00,11
6719721,1,109.00,152
13583555,1,33.00,44
11585793,2,185.00,68
13764890,1,60.00,2
13748505,3,188.00,1
15304992,1,95.00,5
10586406,1,200.00,0
8915234,1,50.00,39
15417736,1,150.00,5
16288050,1,125.00,2
14879030,1,65.00,6
14895421,1,55.00,0
8167813,1,31.00,100
13240636,1,95.00,13
16009541,4,400.00,0
7948611,1,55.00,1
14289228,1,95.00,9
14846285,2,90.00,17
6474049,1,110.00,44
12142926,2,245.00,28
11520349,1,160.00,2
11618646,1,90.00,24
8629305,1,130.00,41
2935136,1,70.00,15
12339563,1,70.00,8
16025986,2,300.00,0
6834535,2,200.00,97
8522094,1,49.00,55
17012260,1,65.00,0
13814160,1,75.00,17
8604073,2,145.00,0
7784872,2,130.00,27
13584812,1,25.00,2
12400367,1,119.00,57
3770752,1,69.00,129
12965620,1,47.00,0
9046466,1,100.00,0
8866250,1,60.00,2
4671940,2,120.00,22
13846989,1,80.00,15
15387093,3,219.00,18
2275065,3,220.00,38
13339105,1,64.00,2
6670810,1,85.00,23
14911976,1,30.00,13
10602986,0,80.00,5
13404659,1,50.00,8
178860,1,48.00,194
15723605,0,80.00,0
5245432,2,250.00,27
12257788,2,200.00,17
13896192,1,117.00,32
16009732,3,239.00,3
16042501,1,70.00,12
2449837,2,322.00,9
17023897,1,75.00,0
14609496,1,27.00,2
14469656,1,65.00,0
15253936,1,81.00,17
13601320,1,42.00,6
15944240,1,40.00,2
7670318,1,100.00,6
13421095,1,46.00,62
15927865,1,48.00,26
7064136,4,250.00,4
14977616,1,52.00,1
2600030,1,65.00,80
15574925,1,43.00,1
9783893,1,98.00,13
12929631,1,90.00,0
14682717,1,55.00,8
2067000,1,50.00,137
15671739,1,65.00,4
16501354,1,95.00,1
10963567,1,25.00,4
16403060,2,145.00,3
17222760,1,45.00,0
7326322,1,200.00,19
14469756,1,65.00,0
16255614,2,150.00,0
12208755,1,85.00,54
12339833,1,50.00,36
10586781,1,270.00,1
17107615,2,300.00,0
14371492,1,38.00,3
9918231,1,44.00,22
9554563,2,155.00,59
10652332,4,150.00,7
14437025,1,50.00,17
13334300,1,45.00,20
5671611,3,212.00,5
592536,1,36.00,75
5748512,1,100.00,6
13486790,1,65.00,4
5254262,1,55.00,31
3112537,2,49.00,252
13568712,1,100.00,36
10963673,1,90.00,4
15420125,1,90.00,2
13273818,1,76.00,27
9243601,1,65.00,7
2280160,1,130.00,54
6458084,1,60.00,24
13503209,1,45.00,5
2820839,1,38.00,21
6097656,2,250.00,12
17042560,2,200.00,0
16960264,1,250.00,0
10652412,2,130.00,69
2525968,1,58.00,20
871174,1,18.00,70
5458677,1,70.00,114
15993647,1,175.00,0
7850803,1,85.00,8
5579227,1,35.00,79
4852503,1,54.00,114
16157498,1,53.00,13
9590581,1,60.00,12
11619145,1,60.00,0
1461045,3,140.00,64
2001740,2,150.00,18
412483,1,35.00,46
12929877,1,85.00,10
17189729,1,150.00,0
412493,1,44.00,59
15040997,1,125.00,9
17156981,1,120.00,0
13159279,1,147.00,10
641880,1,85.00,46
7048057,1,67.00,10
8784741,2,199.00,53
9816950,1,80.00,57
7804738,1,40.00,4
5295002,2,150.00,1
11848597,1,110.00,30
13880209,1,120.00,27
68483,2,88.00,83
11840668,1,120.00,2
2561863,3,140.00,5
10521517,1,30.00,2
16731060,1,45.00,0
14289838,2,125.00,15
10128292,1,86.00,94
12086431,3,150.00,0
3975199,1,85.00,38
17009602,2,250.00,0
14541302,1,45.00,5
13339597,2,150.00,0
8719322,1,32.00,0
14208165,1,69.00,3
10750950,3,220.00,5
7064551,3,200.00,1
13759408,1,25.00,85
13093873,3,155.00,32
14027763,1,55.00,58
12987548,1,43.00,18
8845142,1,50.00,45
13028367,1,63.00,40
15993889,2,100.00,4
13306922,1,65.00,15
14705159,1,88.00,21
9210926,1,150.00,15
15797295,1,40.00,12
17189940,1,180.00,0
9325624,1,60.00,7
7130167,2,210.00,38
14584906,1,90.00,8
3607579,1,130.00,142
13864118,1,42.00,21
14421080,1,45.00,0
7960421,2,94.00,0
4525143,1,35.00,11
7212129,1,50.00,0
6933600,1,60.00,4
8916075,1,35.00,0
10292329,1,55.00,20
12141656,7,500.00,2
11144313,1,130.00,16
12913790,1,65.00,1
10177660,1,50.00,26
7851136,1,150.00,20
16190600,0,59.00,2
5541008,2,231.00,13
13061268,1,130.00,1
17075355,1,50.00,0
15764643,1,50.00,0
6917272,1,80.00,40
7769253,1,200.00,55
6851784,1,77.00,3
11373749,3,160.00,0
16075987,1,50.00,0
13913291,2,160.00,34
13995220,1,110.00,11
10587364,1,320.00,0
13946090,1,70.00,0
5082334,1,45.00,36
10095856,1,180.00,5
14617844,1,80.00,6
14552275,2,120.00,6
13389037,1,60.00,36
16764168,1,119.00,0
13602045,1,40.00,26
16574377,1,32.00,0
3525904,1,70.00,2
13341904,1,80.00,18
4534733,1,90.00,7
8670429,2,120.00,3
15895846,1,45.00,1
14519577,1,49.00,32
7706504,2,190.00,6
3968316,1,29.00,17
14257475,1,55.00,2
14536008,1,29.00,18
15125826,1,75.00,45
9782640,1,100.00,1
12823780,1,65.00,1
11160926,1,150.00,2
9162084,1,89.00,1
16076136,1,80.00,5
7089384,1,40.00,7
3647762,1,65.00,24
5672282,1,60.00,78
13929862,1,60.00,8
10489233,1,130.00,1
2297145,1,45.00,272
2919844,6,600.00,7
13602206,2,141.00,22
11605911,1,95.00,69
9047469,1,37.00,3
15142327,1,90.00,14
10702271,1,70.00,1
7671239,1,80.00,0
16027081,2,120.00,6
12899457,2,175.00,2
6868418,1,73.00,20
7507405,1,80.00,1
15879641,1,41.00,2
13979087,1,65.00,59
13471198,1,100.00,5
7004752,1,60.00,5
15371749,1,80.00,0
3476915,3,200.00,123
8846303,1,45.00,47
10259932,1,95.00,51
10751474,1,40.00,27
3902982,1,75.00,0
3009793,0,70.00,8
6819330,1,113.00,29
1576464,1,90.00,13
16256529,1,70.00,3
6082070,1,54.00,20
8916509,1,65.00,10
16944672,1,100.00,0
16453155,1,86.00,1
15311949,1,36.00,6
2657542,1,115.00,45
13979184,1,19.00,1
6213146,1,55.00,80
13913649,3,230.00,4
11783730,2,210.00,7
5410298,2,108.00,191
14999886,1,25.00,2
9932345,1,60.00,0
11570753,4,200.00,1
9850430,2,200.00,82
14601803,1,80.00,1
6573626,2,205.00,124
4361794,2,120.00,100
12668503,1,18.00,7
13143643,1,80.00,1
2903645,1,48.00,15
16748130,1,27.00,0
314640,1,89.00,11
16109166,2,100.00,0
314641,1,89.00,6
11752685,2,76.00,3
5361272,1,110.00,14
13323876,2,145.00,58
4427388,2,175.00,17
6016643,1,55.00,39
6033039,1,134.00,9
9710871,1,76.00,36
4378260,1,50.00,30
5605805,1,95.00,14
13455014,1,55.00,3
10063500,1,95.00,61
9965244,2,160.00,3
15160787,1,55.00,16
16010949,3,239.00,2
2706720,1,90.00,19
13455040,2,129.00,25
3182278,1,65.00,26
8163035,1,60.00,3
13520580,2,70.00,46
3591840,1,60.00,147
16109288,1,80.00,1
14159607,1,50.00,0
8425181,2,105.00,60
14372606,1,50.00,14
9178885,1,400.00,0
6573835,1,110.00,3
2657582,1,45.00,9
10784535,1,75.00,1
16305942,2,180.00,1
2330371,1,48.00,53
15927475,2,145.00,10
14864160,1,50.00,5
17276976,0,100.00,0
5656305,1,27.00,160
11185458,1,50.00,9
13455156,1,50.00,4
15388473,1,60.00,13
17188156,2,450.00,0
14225217,1,95.00,2
626483,1,60.00,35
14176073,2,100.00,1
11308866,1,79.00,42
5871585,1,40.00,48
9293644,1,106.00,19
12733753,1,30.00,0
819851,1,27.00,89
8146758,2,170.00,100
6770518,1,60.00,19
13334499,1,35.00,39
11784027,1,35.00,11
11374426,3,139.00,28
6754148,2,140.00,10
11218236,2,300.00,0
14290789,1,31.00,22
9785197,1,40.00,0
11341670,1,60.00,55
12668785,1,60.00,7
12818648,1,50.00,24
9588611,1,65.00,13
5489575,1,30.00,34
7294855,2,100.00,5
11521935,1,40.00,58
3531419,1,36.00,7
11587490,1,109.00,26
7229332,1,35.00,54
5394350,1,69.00,1
7753641,2,139.00,16
15191984,1,51.00,7
11276216,1,300.00,1
5623724,1,85.00,67
8605618,2,145.00,19
15065367,1,45.00,11
17043395,1,85.00,0
11784482,1,80.00,8
7213049,2,140.00,93
13324234,2,170.00,0
9882499,2,119.00,68
6770636,3,131.00,15
6988823,3,90.00,8
6426581,2,162.00,27
7426003,1,70.00,14
9785317,1,55.00,6
9195504,1,89.00,9
12111849,2,124.00,29
7204322,1,65.00,21
3166190,1,60.00,67
8476672,1,79.00,43
7327758,1,60.00,0
16068009,1,70.00,0
14356492,1,70.00,27
8271875,1,50.00,0
16863254,1,60.00,0
8196103,2,175.00,73
6721508,1,66.00,165
217084,2,180.00,157
11508188,1,70.00,15
3166226,1,60.00,81
9785384,1,40.00,0
5427245,2,78.00,1
16224304,2,150.00,14
11145270,1,28.00,9
13325585,1,50.00,27
7868471,1,94.00,16
3273876,2,200.00,3
13013058,1,28.00,13
13029437,2,175.00,25
16437324,3,146.00,0
13291603,1,47.00,4
11554911,1,70.00,5
16093288,0,150.00,0
12219011,1,50.00,35
7540834,2,156.00,46
16732281,1,55.00,0
13029494,1,80.00,18
3149927,1,55.00,43
14585984,1,82.00,7
15519871,1,70.00,11
12980370,2,113.00,1
13897883,1,80.00,2
16332827,3,600.00,0
13449411,1,95.00,2
6164649,4,180.00,6
2297201,2,150.00,7
1675425,1,90.00,40
9146511,2,135.00,77
7737502,1,60.00,66
761523,1,119.00,27
8097974,1,60.00,10
14415903,1,45.00,13
14831806,2,80.00,38
11008032,1,150.00,10
742656,1,53.00,160
14864582,1,38.00,9
7673889,1,69.00,7
13684551,1,45.00,9
9359572,1,56.00,1
7360727,3,160.00,0
6394075,1,79.00,1
13852040,2,150.00,1
17092835,3,50.00,0
11833547,2,140.00,62
13095142,2,145.00,1
1341478,1,65.00,44
17223928,2,150.00,0
12407034,1,65.00,1
11833598,1,85.00,9
12603653,1,18.00,6
8835332,1,85.00,2
16896267,1,50.00,0
11292941,2,185.00,0
16158986,1,75.00,1
2920718,1,80.00,3
3592455,2,140.00,42
16486689,1,43.00,0
7295257,1,55.00,17
4182308,1,400.00,1
14438679,1,75.00,43
4395310,4,300.00,8
5740595,2,235.00,3
14504231,1,90.00,35
2003244,2,150.00,21
13586740,1,20.00,20
12554536,1,150.00,56
7590197,3,140.00,31
9723026,1,40.00,56
12357972,3,300.00,0
6117430,1,55.00,68
6771034,1,14.00,6
9861180,1,100.00,0
97259,1,65.00,18
16961905,1,125.00,0
10344510,3,60.00,3
5099864,1,30.00,86
6164856,1,110.00,10
4804987,1,130.00,17
9458052,1,18.00,0
4936060,1,110.00,28
15241607,1,57.00,1
16093578,1,22.00,6
10719624,1,57.00,17
11374990,2,123.00,3
16109967,1,45.00,1
17093017,1,45.00,1
15683996,2,120.00,17
16715163,1,20.00,0
12013990,2,180.00,8
9785774,1,40.00,0
11571615,2,225.00,73
16257473,2,180.00,2
8733924,1,100.00,5
12898773,1,50.00,0
16892665,1,24.00,0
10408377,1,73.00,83
14520801,1,40.00,2
12751334,1,40.00,23
16994794,1,25.00,0
13980141,1,111.00,19
11293171,2,88.00,0
13308392,2,180.00,24
3576308,2,399.00,15
13013502,2,125.00,1
14455317,2,160.00,1
9785878,1,50.00,0
12554772,1,70.00,19
7541239,1,120.00,87
14701081,2,130.00,2
13160975,2,133.00,16
7590429,1,30.00,1
13132549,2,250.00,3
13652520,1,34.00,14
13357610,2,125.00,16
13062700,1,235.00,3
11735591,1,80.00,49
16388667,1,70.00,0
17027649,0,65.00,1
12603971,1,18.00,3
16159302,1,25.00,1
9835087,1,45.00,1
16983050,1,60.00,0
1364560,1,60.00,36
13304679,3,185.00,8
13619806,3,265.00,12
8163935,1,50.00,1
11080303,0,80.00,17
15127149,1,100.00,11
13934497,1,65.00,33
11620981,1,53.00,24
13881981,1,18.00,6
15929984,2,155.00,21
7721603,1,70.00,2
3854977,1,49.00,35
10916487,2,150.00,1
13062789,1,120.00,6
7892233,1,34.00,23
11797273,1,80.00,18
2921112,1,110.00,26
17109665,1,40.00,0
11562437,1,70.00,15
13529626,2,200.00,28
9003802,2,249.00,51
14107419,1,68.00,12
7787178,4,150.00,0
17207977,1,70.00,0
13439665,1,60.00,1
5935770,3,119.00,123
4788909,1,25.00,1
10543903,1,90.00,0
13914809,1,55.00,23
6394560,1,90.00,6
12846102,1,100.00,24
16093896,2,133.00,4
5165771,1,70.00,16
16896719,1,115.00,3
14865102,1,40.00,19
14521063,1,45.00,0
13669072,1,33.00,41
15995624,1,48.00,2
2921195,1,99.00,8
5821170,1,70.00,5
13079299,1,60.00,2
15880966,1,28.00,5
16093963,2,100.00,0
15504138,2,199.00,0
13128489,1,150.00,0
12129038,2,400.00,24
15281629,3,215.00,0
14050099,1,95.00,3
6624050,1,90.00,27
12555070,1,65.00,0
11506495,1,39.00,6
922432,2,120.00,23
4216958,2,110.00,230
15520581,1,60.00,17
6525773,1,95.00,4
11752272,4,153.00,1
15061854,1,60.00,1
8639320,1,33.00,7
13931349,2,150.00,30
16971923,1,55.00,0
17093479,1,49.00,1
12604270,1,25.00,2
13783906,1,85.00,22
3330898,1,50.00,86
16962425,1,65.00,0
10410110,2,125.00,12
11342724,1,60.00,3
15848325,2,135.00,9
14914442,1,120.00,24
9192255,1,57.00,92
7525262,1,144.00,1
